Magnuson Convention Center Hotel,50.53908356,53.77358491,53.9083558,50.53908356,23.85444744,26.41509434,26.81940701,24.52830189,32.34501348,35.57951482,33.2884097,30.59299191,7.008086253,9.164420485,8.894878706,6.334231806,0,1.886792453,1.617250674,0,5.39083558,7.95148248,7.95148248,6.064690027,75.20215633,79.11051213,78.30188679,74.25876011,74.93261456,78.43665768,77.22371968,76.54986523,-1,54.71698113,55.25606469,52.42587601,96.0916442,100,-1,-1,75.33692722,79.38005391,77.49326146,76.68463612,76.14555256,78.30188679,77.08894879,73.98921833,79.78436658,83.2884097,81.94070081,-1,66.98113208,70.4851752,76.41509434,73.98921833,63.20754717,62.66846361,62.8032345,59.43396226,-1,-1,-1,-1,86.65768194,90.83557951,89.08355795,-1,61.99460916,65.49865229,63.20754717,61.05121294,59.83827493,63.88140162,62.93800539,59.97304582,-1,-1,-1,-1,66.30727763,70.35040431,67.38544474,65.09433962,69.2722372,72.50673854,73.45013477,69.67654987,-1,76.68463612,76.54986523,-1,65.3638814,69.2722372,-1,-1,52.69541779,56.4690027,54.17789757,51.75202156,-1,58.08625337,58.62533693,55.39083558,59.43396226,62.66846361,63.07277628,-1,-1,-1,-1,-1,-1,58.08625337,57.27762803,54.31266846,51.75202156,55.1212938,54.17789757,51.34770889,44.07008086,-1,-1,-1,-1,-1,-1,-1,24.52830189,27.35849057,25.74123989,23.98921833,-1,32.47978437,31.80592992,29.38005391,-1,-1,-1,-1,9.703504043,11.5902965,11.72506739,9.568733154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Manhattan NYC-an Affinia hotel,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.36062378,52.43664717,49.31773879,-1,-1,-1,-1,-1,-1,-1,-1,47.07602339,40.05847953,43.66471735,-1,-1,-1,-1,-1,-1,69.49317739,-1,-1,-1,77.38791423,76.21832359,74.26900585,85.86744639,93.37231969,100,-1,-1,96.58869396,-1,-1,-1,-1,80.70175439,87.81676413,-1,68.22612086,75.3411306,73.48927875,82.55360624,75.73099415,95.61403509,-1,65.39961014,71.83235867,62.37816764,71.15009747,-1,-1,-1,-1,-1,-1,-1,69.98050682,-1,64.32748538,53.31384016,59.84405458,-1,44.63937622,51.16959064,57.69980507,59.94152047,59.06432749,63.35282651,-1,46.39376218,50.7797271,55.16569201,47.95321637,37.91423002,42.00779727,43.66471735,41.32553606,-1,37.62183236,39.5711501,44.24951267,-1,45.90643275,50.09746589,57.11500975,-1,46.68615984,48.83040936,-1,34.01559454,36.25730994,38.69395712,-1,-1,-1,-1,-1,26.02339181,26.02339181,26.02339181,26.02339181,-1,-1,-1,-1,9.55165692,3.703703704,0,2.2417154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.13840156,-1,-1,34.11306043,42.98245614
Martha Washington,52.42937853,48.47457627,59.5480226,58.81355932,38.36158192,-1,42.65536723,-1,30.05649718,23.38983051,25.53672316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88.70056497,63.84180791,75.70621469,77.40112994,56.49717514,70.62146893,67.79661017,81.92090395,-1,48.02259887,-1,-1,100,76.27118644,80.2259887,77.40112994,32.14689266,40.2259887,47.28813559,94.35028249,-1,46.32768362,-1,-1,-1,66.10169492,77.96610169,77.40112994,49.15254237,31.63841808,54.80225989,24.85875706,-1,40.6779661,-1,-1,80.2259887,72.88135593,88.70056497,88.70056497,43.50282486,48.02259887,57.06214689,88.13559322,29.94350282,45.76271186,50.28248588,-1,-1,29.37853107,-1,-1,49.15254237,42.37288136,52.54237288,54.23728814,38.98305085,70.62146893,37.85310734,-1,-1,49.15254237,42.37288136,51.41242938,42.37288136,35.59322034,50.28248588,49.71751412,29.37853107,-1,37.85310734,-1,-1,-1,-1,-1,-1,36.72316384,51.41242938,66.10169492,36.21468927,44.06779661,51.41242938,54.23728814,31.18644068,31.63841808,41.24293785,-1,-1,-1,-1,-1,28.1920904,42.37288136,38.98305085,45.19774011,-1,37.28813559,41.24293785,-1,-1,31.63841808,-1,-1,30.50847458,-1,-1,-1,-1,-1,-1,-1,21.01694915,22.65536723,-1,29.60451977,0,0.847457627,-1,-1,-1,-1,-1,-1,-1,24.51977401,37.85310734,-1,-1,-1,41.24293785,61.01694915,36.21468927,29.37853107,41.41242938,44.57627119
McCarren Hotel & Pool,-1,-1,52.34486026,-1,36.42823306,42.58645192,39.36522975,-1,36.75982946,96.16295595,-1,-1,23.68545713,22.78540976,26.76456656,24.5855045,25.5802937,19.6115585,17.38512553,20.98531502,13.83230696,13.31122691,17.38512553,-1,-1,52.06063477,72.95120796,50.68687826,56.08716248,39.88630981,45.28659403,-1,-1,47.60776883,47.37091426,51.1605874,100,60.58739934,72.38275699,59.68735197,56.08716248,88.48886784,52.06063477,95.49976315,83.79914732,44.38654666,71.90904784,76.03031739,29.08574135,45.28659403,45.28659403,-1,50.68687826,37.65987684,-1,-1,32.2122217,51.1605874,-1,-1,63.95073425,71.86167693,44.38654666,52.01326386,60.58739934,62.86120322,-1,57.65040265,-1,-1,47.98673614,50.21316911,-1,-1,-1,-1,48.41307437,76.26717196,66.93510185,47.98673614,48.41307437,-1,42.16011369,48.88678351,-1,-1,-1,-1,-1,-1,-1,27.04879204,25.34343913,29.2278541,25.01184273,27.28564661,-1,18.47465656,25.01184273,-1,32.44907627,25.01184273,-1,35.52818569,32.44907627,-1,23.63808622,-1,-1,26.52771198,-1,-1,24.77498816,30.74372335,38.98626243,45.23922312,18.52202748,26.2434865,20.22738039,41.78114638,-1,25.9118901,-1,14.30601611,-1,-1,27.61724301,-1,-1,-1,-1,-1,19.04310753,-1,-1,-1,-1,-1,-1,-1,0,4.216011369,12.55329228,22.83278067,-1,-1,10.18474657,-1,18.99573662,11.98484131,20.55897679,25.01184273,13.35859782,11.08479394,13.54808148,15.86925628,0.3315964,-1,-1,-1
Millenium Hilton,17.69230769,23.07692308,23.07692308,43.07692308,33.84615385,23.07692308,6.153846154,10,-1,15.38461538,9.230769231,28.46153846,16.92307692,6.153846154,9.230769231,33.84615385,33.84615385,9.230769231,6.153846154,-1,30.76923077,4.615384615,-1,-1,-1,66.15384615,71.53846154,47.69230769,66.15384615,-1,46.15384615,-1,74.61538462,66.15384615,72.30769231,-1,-1,-1,87.69230769,93.84615385,-1,-1,-1,36.92307692,-1,-1,-1,-1,-1,-1,68.46153846,78.46153846,-1,-1,-1,-1,-1,-1,-1,71.53846154,71.53846154,80.76923077,69.23076923,69.23076923,56.15384615,73.07692308,91.53846154,78.46153846,69.23076923,57.69230769,53.84615385,-1,69.23076923,-1,-1,-1,86.92307692,61.53846154,61.53846154,93.84615385,57.69230769,57.69230769,-1,-1,-1,46.92307692,68.46153846,-1,31.53846154,45.38461538,61.53846154,69.23076923,33.07692308,30.76923077,30,29.23076923,65.38461538,61.53846154,53.07692308,53.84615385,-1,53.07692308,69.23076923,100,32.30769231,46.15384615,48.46153846,-1,20.76923077,0,11.53846154,20.76923077,63.84615385,50.76923077,42.30769231,17.69230769,69.23076923,-1,43.07692308,-1,-1,43.07692308,50,61.53846154,11.53846154,30.76923077,53.07692308,69.23076923,-1,50,16.92307692,-1,63.84615385,50.76923077,41.53846154,65.38461538,-1,-1,26.15384615,-1,-1,-1,-1,-1,-1,-1,6.153846154,2.307692308,-1,23.84615385,17.69230769,-1,-1,20,-1,-1,26.92307692,-1,-1,-1
NOMO SOHO,-1,-1,-1,-1,-1,-1,-1,-1,8.641975309,-1,23.55175689,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.312440646,4.08357075,0,85.37511871,92.59259259,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.62678063,91.45299145,98.29059829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90.21842355,96.58119658,-1,65.62203229,71.98480532,78.15764482,-1,-1,-1,-1,65.62203229,-1,-1,-1,-1,79.01234568,85.94491928,92.49762583,-1,-1,86.41975309,79.58214625,74.64387464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98.57549858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78.15764482,52.99145299,51.37701804,-1,80.72174739,58.59449193,65.43209877,78.15764482,70.84520418,85.47008547,-1,88.88888889,93.54226021,82.4311491,-1,75.21367521,62.77302944,64.95726496,-1,51.75688509,57.07502374,59.92402659,-1,-1,-1,-1,49.57264957,-1,40.8357075,-1,-1,11.49097816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.19468186,-1,-1,50.80721747,43.20987654
New York Hilton Midtown,-1,-1,46.28099174,47.10743802,-1,-1,35.53719008,-1,-1,28.92561983,48.34710744,32.23140496,-1,34.7107438,31.40495868,-1,36.36363636,29.75206612,-1,-1,29.75206612,29.75206612,-1,36.36363636,-1,-1,95.04132231,-1,-1,47.9338843,-1,-1,97.52066116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.95041322,85.95041322,76.03305785,-1,-1,-1,86.7768595,-1,-1,100,55.37190083,-1,59.50413223,-1,52.89256198,-1,-1,-1,95.04132231,95.04132231,-1,57.85123967,63.63636364,69.4214876,-1,52.89256198,44.62809917,-1,-1,-1,75.20661157,-1,72.72727273,72.72727273,75.20661157,73.55371901,-1,-1,-1,71.90082645,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.62809917,42.97520661,-1,61.98347107,-1,-1,-1,-1,76.03305785,55.37190083,-1,-1,41.32231405,38.18181818,-1,37.19008264,32.23140496,-1,25.61983471,40.66115702,26.44628099,23.96694215,-1,-1,-1,-1,-1,-1,-1,43.80165289,-1,-1,41.32231405,44.62809917,-1,-1,-1,52.0661157,27.27272727,-1,-1,-1,-1,-1,-1,64.46280992,82.6446281,48.76033058,33.88429752,20.66115702,6.611570248,2.479338843,4.958677686,9.090909091,47.10743802,0,52.0661157,66.94214876,-1,-1,-1,-1,-1,-1,-1,-1,-1
New York Marriott Downtown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.15384615,24.35897436,-1,-1,30.12820513,-1,81.53846154,-1,-1,-1,-1,-1,-1,88.84615385,-1,-1,78.84615385,-1,-1,87.82051282,-1,-1,-1,100,-1,73.07692308,-1,-1,73.71794872,69.23076923,64.1025641,-1,87.17948718,82.05128205,-1,-1,-1,-1,-1,61.79487179,66.92307692,70.76923077,-1,-1,68.58974359,64.35897436,59.23076923,-1,82.30769231,77.17948718,-1,49.48717949,55,58.58974359,-1,-1,40.25641026,36.66666667,32.82051282,-1,65.38461538,68.58974359,-1,-1,51.28205128,55.12820513,-1,45.51282051,48.07692308,44.23076923,39.74358974,70.8974359,59.61538462,55.12820513,-1,-1,71.15384615,76.92307692,-1,-1,50,53.20512821,-1,43.58974359,41.66666667,37.82051282,33.97435897,28.07692308,43.58974359,39.74358974,-1,-1,68.58974359,-1,-1,-1,-1,-1,-1,-1,29.1025641,32.05128205,-1,-1,24.87179487,21.66666667,17.82051282,-1,-1,38.07692308,-1,-1,13.46153846,17.30769231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.487179487,0.641025641,-1,-1,45.12820513,-1,-1,-1,-1,-1
New York Marriott East Side,-1,17.04545455,-1,-1,-1,19.31818182,-1,-1,9.090909091,18.18181818,-1,-1,0,6.818181818,-1,-1,-1,19.31818182,-1,4.772727273,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.68181818,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,70.45454545,-1,-1,95.45454545,-1,-1,-1,-1,-1,-1,-1,-1,30.68181818,-1,-1,-1,-1,-1,-1,-1,92.04545455,-1,-1,-1,63.63636364,-1,-1,-1,59.09090909,-1,-1,-1,-1,-1,-1,-1,80.68181818,-1,-1,-1,51.13636364,-1,-1,-1,67.04545455,-1,-1,54.54545455,67.04545455,69.31818182,-1,-1,88.63636364,-1,-1,-1,-1,-1,-1,-1,44.31818182,62.5,-1,28.40909091,39.77272727,-1,-1,-1,32.95454545,37.5,29.54545455,-1,67.04545455,59.09090909,-1,-1,88.63636364,-1,-1,-1,-1,79.54545455,-1,-1,50,-1,-1,-1,25,-1,-1,-1,50,52.61363636,-1,15.45454545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
New York Marriott at the Brooklyn Bridge,11.55317521,-1,9.257842387,-1,-1,3.519510329,8.722264728,9.334353481,-1,-1,17.44452946,-1,-1,-1,7.192042846,-1,-1,-1,13.54246366,-1,-1,-1,-1,-1,41.85156848,49.50267789,36.49579189,-1,-1,31.90512624,31.90512624,36.49579189,-1,-1,49.50267789,-1,-1,-1,65.57000765,-1,-1,54.09334353,71.69089518,-1,-1,86.22800306,-1,-1,-1,-1,-1,-1,-1,86.993114,84.69778118,93.87911247,-1,83.93267024,100,-1,-1,-1,-1,-1,-1,-1,94.64422341,-1,-1,81.63733741,90.05355777,91.58377965,-1,97.70466718,-1,-1,-1,-1,-1,-1,-1,63.27467483,60.979342,-1,-1,42.61667942,-1,-1,36.49579189,-1,38.79112471,-1,-1,28.84468248,26.93190513,23.64192808,-1,37.26090283,25.47819434,-1,-1,-1,-1,-1,17.52104055,-1,43.38179036,-1,-1,25.01912777,22.72379495,12.39479725,-1,22.72379495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.6013772,-1,-1,-1,-1,-1,-1,2.6013772,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.3144606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Newark Liberty International Airport Marriott,11.5942029,22.75362319,38.69565217,-1,-1,52.31884058,18.98550725,11.5942029,5.507246377,17.53623188,35.65217391,-1,0,10.14492754,20.28985507,-1,-1,46.37681159,10.14492754,0,-1,55.07246377,-1,-1,2.173913043,12.31884058,22.46376812,-1,-1,65.2173913,17.53623188,8.985507246,84.05797101,68.11594203,-1,-1,27.82608696,42.60869565,52.46376812,-1,-1,64.34782609,36.37681159,21.5942029,78.26086957,68.11594203,60.86956522,-1,16.66666667,28.98550725,42.46376812,-1,-1,57.68115942,26.52173913,16.66666667,85.50724638,69.56521739,-1,-1,30.14492754,38.69565217,51.01449275,-1,12.89855072,21.44927536,36.23188406,-1,-1,60,20.14492754,14.05797101,100,92.75362319,-1,-1,16.66666667,26.52173913,41.30434783,-1,-1,50.43478261,17.82608696,11.73913043,-1,25.36231884,35.2173913,51.15942029,10.57971014,20.43478261,36.37681159,-1,-1,47.82608696,15.50724638,10.57971014,84.05797101,68.11594203,-1,-1,-1,21.5942029,31.44927536,46.23188406,11.73913043,21.5942029,36.37681159,-1,-1,48.98550725,16.66666667,11.73913043,86.95652174,69.56521739,-1,-1,85.50724638,75.36231884,-1,-1,-1,28.84057971,38.69565217,53.47826087,17.82608696,27.68115942,42.46376812,-1,-1,51.88405797,22.75362319,15.36231884,84.05797101,65.2173913,-1,-1,16.66666667,33.91304348,49.85507246,-1,-1,-1,-1,-1,-1,-1,-1,-1,78.26086957,55.2173913,22.60869565,10.28985507,76.8115942,59.42028986,-1,-1,75.36231884,66.66666667,-1,-1
Omni Berkshire Place,17.28525981,12.93743372,17.49734889,22.16330859,13.46765642,15.00530223,22.79957582,26.88229056,5.885471898,6.309650053,13.09650053,17.70943796,0,3.022269353,15.27041357,13.52067869,8.377518558,5.143160127,3.022269353,0.053022269,8.377518558,6.415694592,10.60445387,47.87910923,-1,71.95121951,91.5164369,100,59.54400848,52.22693531,47.56097561,51.80275716,60.86956522,56.46871686,52.12089077,-1,-1,73.48886532,78.79109226,80.06362672,-1,-1,-1,-1,51.85577943,43.90243902,39.07741251,62.4602333,78.26086957,-1,-1,-1,-1,-1,43.31919406,39.07741251,51.80275716,47.56097561,45.01590668,-1,-1,-1,-1,-1,-1,50.15906681,52.27995758,48.03817603,-1,41.14528102,-1,-1,-1,55.46129374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.05514316,33.08589608,34.88865323,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.85683987,-1,32.66171792,34.7826087,55.99151644,34.7826087,42.7359491,36.90349947,59.1728526,50.15906681,44.32661718,40.08483563,70.30752916,50.15906681,49.09862142,-1,77.73064687,-1,50.15906681,60.76352068,46.44750795,41.14528102,50.15906681,58.11240721,-1,57.05196182,-1,-1,52.81018028,45.38706257,-1,39.55461294,-1,-1,-1,25.76882291,-1,15.95970308,15.16436903,9.8621421,-1,19.30010604,4.87804878,-1,-1,4.453870626,4.87804878,31.33616119,54.93107105,46.55355249,55.8854719,52.75715801,84.62354189,-1,-1,66.59597031
Park Hyatt New York,0,9.387755102,9.387755102,18.48979592,18.48979592,2.040816327,1.224489796,0,28.57142857,-1,9.387755102,18.48979592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64.81632653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73.46938776,-1,-1,-1,-1,-1,71.42857143,59.18367347,-1,-1,71.42857143,-1,100,61.2244898,63.26530612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.36734694,64.20408163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.95918367,43.79591837,-1,40.12244898,41.95918367,43.79591837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.36734694,64.20408163,66.04081633,60.53061224,62.36734694,64.20408163,-1,-1,-1,-1,-1,-1,-1,53.06122449,-1,-1,-1,64.20408163,66.04081633,-1,62.36734694,64.20408163,66.04081633,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.36734694,64.20408163,60.53061224,16.24489796,14.40816327,47.67346939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Quality Inn Convention Center,64.33121019,67.30360934,32.05944798,64.33121019,-1,-1,66.45435244,66.45435244,26.22080679,28.87473461,-1,-1,-1,-1,-1,-1,0,2.335456476,14.11889597,-1,-1,-1,-1,-1,-1,81.3163482,78.23779193,74.52229299,-1,-1,-1,-1,47.66454352,-1,-1,73.46072187,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88.64118896,75.15923567,-1,65.18046709,76.00849257,84.28874735,70.06369427,65.07430998,76.00849257,71.44373673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.65180467,43.73673036,33.65180467,19.42675159,-1,-1,-1,-1,-1,30.25477707,30.25477707,30.25477707,21.76220807,30.25477707,30.25477707,18.47133758,48.08917197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.81104034,64.11889597,-1,48.61995754,-1,-1,-1
Quality Inn Woodside,-1,-1,-1,-1,-1,48.53372434,40.76246334,48.38709677,-1,21.84750733,16.12903226,-1,-1,38.12316716,-1,-1,-1,-1,40.17595308,36.07038123,-1,36.07038123,36.07038123,-1,-1,-1,-1,-1,-1,-1,48.97360704,-1,-1,41.93548387,48.97360704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.64222874,100,-1,-1,-1,63.3431085,79.47214076,-1,70.6744868,-1,-1,-1,100,88.26979472,79.47214076,-1,90.46920821,78.0058651,-1,-1,80.93841642,100,-1,73.60703812,79.47214076,91.49560117,-1,67.74193548,76.53958944,100,-1,-1,39.58944282,-1,-1,-1,-1,-1,-1,-1,41.64222874,42.08211144,-1,-1,35.48387097,42.08211144,-1,-1,39.14956012,32.55131965,-1,-1,29.61876833,14.07624633,-1,22.87390029,9.090909091,14.51612903,-1,5.865102639,9.677419355,14.51612903,-1,-1,14.07624633,9.090909091,5.865102639,-1,25.80645161,20.23460411,15.83577713,-1,21.40762463,21.9941349,-1,17.59530792,21.9941349,28.29912023,-1,-1,22.58064516,21.40762463,17.59530792,-1,9.090909091,8.211143695,-1,-1,7.331378299,2.93255132,0,-1,21.40762463,27.85923754,-1,17.59530792,21.9941349,28.29912023,-1,-1,-1,-1,-1,-1,-1,-1,-1
Radisson Martinique on Broadway,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53.96341463,-1,-1,-1,53.65853659,-1,-1,-1,60.97560976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59.14634146,59.14634146,59.14634146,59.14634146,-1,77.74390244,-1,-1,-1,-1,-1,-1,-1,55.38617886,-1,-1,-1,-1,-1,-1,-1,71.64634146,-1,-1,-1,71.2398374,-1,-1,83.7398374,74.69512195,93.90243902,100,-1,-1,67.68292683,61.99186992,-1,-1,57.01219512,-1,-1,59.45121951,62.70325203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.91056911,31.91056911,31.91056911,31.91056911,-1,-1,25.10162602,-1,29.87804878,10.77235772,12.80487805,29.87804878,-1,-1,-1,-1,-1,-1,-1,0,31.19918699,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.26422764,-1,51.62601626,48.67886179,-1
Ramada Long Island City,-1,-1,-1,-1,-1,6.937799043,11.00478469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.55502392,31.57894737,-1,29.42583732,42.10526316,47.36842105,-1,-1,-1,-1,-1,-1,77.99043062,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,77.99043062,-1,-1,72.24880383,77.99043062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72.24880383,77.99043062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77.99043062,-1,-1,72.24880383,68.89952153,77.51196172,-1,-1,-1,-1,-1,-1,63.39712919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.72727273,-1,-1,18.66028708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.66028708,-1,-1,12.44019139,10.52631579,16.26794258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.674641148,0,11.48325359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.72248804,-1,-1,8.133971292,5.741626794,11.48325359,-1,-1,-1,-1,-1
Red Carpet Inn New York City,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.64150943,39.62264151,-1,41.50943396,56.60377358,70.75471698,-1,-1,-1,-1,-1,-1,100,-1,-1,58.49056604,75.47169811,-1,-1,-1,-1,-1,-1,-1,15.09433962,-1,-1,0,15.09433962,-1,-1,-1,-1,-1,-1,-1,15.09433962,-1,-1,0,15.09433962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.09433962,-1,-1,0,15.09433962,-1,-1,-1,-1,-1,14.1509434,-1,15.09433962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.09433962,-1,-1,0,15.09433962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.09433962,-1,-1,0,15.09433962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.09433962,-1,-1,0,15.09433962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.09433962,-1,-1,0,15.09433962,-1,-1,-1,-1,-1,-1
Renaissance Newark Airport Hotel,-1,-1,-1,85.82995951,-1,-1,-1,-1,-1,-1,-1,85.82995951,23.07692308,37.24696356,-1,81.78137652,-1,63.56275304,-1,23.07692308,79.75708502,-1,39.27125506,-1,19.02834008,35.22267206,53.44129555,-1,-1,57.48987854,-1,21.05263158,71.65991903,-1,33.19838057,-1,-1,35.22267206,51.41700405,-1,-1,-1,-1,27.12550607,69.63562753,-1,37.24696356,-1,23.07692308,39.27125506,-1,-1,-1,61.53846154,-1,23.07692308,81.78137652,-1,43.31983806,-1,51.41700405,-1,-1,-1,35.22267206,59.51417004,-1,77.73279352,-1,55.46558704,100,33.19838057,71.65991903,81.78137652,61.53846154,-1,-1,-1,-1,-1,-1,61.53846154,-1,37.24696356,-1,51.41700405,-1,-1,25.10121457,45.34412955,-1,-1,-1,55.46558704,-1,25.10121457,75.70850202,53.44129555,43.31983806,-1,-1,-1,-1,-1,25.10121457,41.29554656,-1,-1,-1,57.48987854,-1,29.14979757,79.75708502,-1,51.41700405,-1,77.73279352,73.68421053,-1,-1,-1,49.39271255,65.58704453,91.90283401,0,13.76518219,32.59109312,-1,-1,59.51417004,12.14574899,1.821862348,81.78137652,-1,41.29554656,-1,-1,10.32388664,30.97165992,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.70850202,51.41700405,10.72874494,2.834008097,71.65991903,-1,35.22267206,-1,-1,59.51417004,-1,-1
Residence Inn New York The Bronx At Metro Center Atrium,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
